date,precipitation,precipitation_normal,status_preci
19840530,0.07,2.05,1
19840531,0.07,2.05,1
19840601,0.07,2.05,1
19840602,0.07,2.05,1
19840603,0.07,2.05,1
19840604,0.07,2.05,1
19840605,0.07,2.05,1
19840606,0.07,2.06,1
19840607,0.07,2.06,1
19840608,0.07,2.06,1
19840609,0.07,2.06,1
19840610,0.07,2.06,1
19840611,0.07,2.06,1
19840612,0.07,2.06,1
19840613,0.07,2.06,1
19840614,0.07,2.06,1
19840615,0.07,2.06,1
19840616,0.07,2.06,1
19840617,0.07,2.06,1
19840618,0.07,2.06,1
19840619,0.07,2.06,1
19840620,0.07,2.06,1
19840621,0.07,2.07,1
19840622,0.07,2.07,1
19840623,0.07,2.07,1
19840624,0.07,2.07,1
19840625,0.07,2.07,1
19840626,0.07,2.08,1
19840627,0.07,2.08,1
19840628,0.07,2.08,1
19840629,0.19,2.09,1
19840630,0.29,2.09,1
19840701,0.35,2.1,1
19840702,0.35,2.11,1
19840703,0.35,2.11,1
19840704,0.35,2.12,1
19840705,0.35,2.13,1
19840706,0.35,2.14,1
19840707,0.35,2.15,1
19840708,0.35,2.17,1
19840709,0.35,2.18,1
19840710,0.35,2.19,1
19840711,0.35,2.2,1
19840712,0.37,2.21,1
19840713,0.37,2.23,1
19840714,0.37,2.24,1
19840715,0.47,2.25,1
19840716,0.47,2.27,1
19840717,0.47,2.28,1
19840718,0.47,2.3,1
19840719,0.47,2.31,1
19840720,0.47,2.32,1
19840721,0.7,2.34,1
19840722,1.07,2.35,1
19840723,1.07,2.37,1
19840724,1.07,2.38,1
19840725,1.07,2.39,1
19840726,1.08,2.4,1
19840727,1.41,2.42,1
19840728,2.77,2.43,0
19840729,2.77,2.44,0
19840730,2.77,2.46,0
19840731,2.77,2.47,0
19840801,2.77,2.48,0
19840802,2.77,2.49,0
19840803,2.77,2.5,0
19840804,2.77,2.51,0
19840805,2.77,2.52,0
19840806,2.77,2.53,0
19840807,2.77,2.54,0
19840808,2.77,2.55,0
19840809,2.77,2.56,0
19840810,2.77,2.57,0
19840811,2.82,2.58,0
19840812,2.82,2.59,0
19840813,2.87,2.6,0
19840814,3.44,2.61,0
19840815,3.48,2.62,0
19840816,3.48,2.63,0
19840817,3.48,2.64,0
19840818,3.66,2.65,0
19840819,3.72,2.66,0
19840820,3.73,2.67,0
19840821,3.73,2.68,0
19840822,3.73,2.69,0
19840823,3.73,2.7,0
19840824,3.73,2.71,0
19840825,3.76,2.72,0
19840826,3.76,2.73,0
19840827,3.76,2.74,0
19840828,3.76,2.75,0
19840829,3.76,2.77,0
19840830,3.76,2.78,0
19840831,3.76,2.79,0
19840901,3.76,2.8,0
19840902,3.76,2.82,0
19840903,3.76,2.83,0
19840904,3.76,2.84,0
19840905,3.76,2.86,0
19840906,3.76,2.87,0
19840907,3.76,2.88,0
19840908,3.76,2.89,0
19840909,3.76,2.9,0
19840910,4.2,2.92,0
19840911,4.23,2.93,0
19840912,4.23,2.94,0
19840913,4.23,2.95,0
19840914,4.23,2.96,0
19840915,4.23,2.98,0
19840916,4.23,2.99,0
19840917,4.23,3.0,0
19840918,4.23,3.01,0
19840919,4.23,3.02,0
19840920,4.23,3.03,0
19840921,4.23,3.04,0
19840922,4.23,3.05,0
19840923,4.23,3.06,0
19840924,4.23,3.07,0
19840925,4.23,3.08,0
19840926,4.23,3.08,0
19840927,4.23,3.09,0
19840928,4.23,3.1,0
19840929,4.23,3.1,0
19840930,4.23,3.11,0
19841001,4.23,3.12,0
19841002,4.23,3.12,0
19841003,4.23,3.13,0
19841004,4.23,3.14,0
19841005,4.23,3.15,0
19841006,4.23,3.16,0
19841007,4.23,3.17,0
19841008,4.23,3.18,0
19841009,4.23,3.19,0
19841010,4.23,3.2,0
19841011,4.23,3.21,0
19841012,4.23,3.22,0
19841013,4.23,3.23,0
19841014,4.23,3.24,0
19841015,4.23,3.26,0
19841016,4.23,3.27,0
19841017,4.23,3.28,0
19841018,4.23,3.29,0
19841019,4.23,3.3,0
19841020,4.23,3.31,0
19841021,4.23,3.32,0
19841022,4.23,3.33,0
19841023,4.23,3.34,0
19841024,4.23,3.36,0
19841025,4.23,3.37,0
19841026,4.23,3.38,0
19841027,4.23,3.39,0
19841028,4.23,3.4,0
19841029,4.23,3.41,0
19841030,4.23,3.42,0
19841031,4.23,3.43,0
19841101,4.23,3.44,0
19841102,4.23,3.45,0
19841103,4.23,3.46,0
19841104,4.23,3.46,0
19841105,4.23,3.47,0
19841106,4.23,3.48,0
19841107,4.23,3.49,0
19841108,4.23,3.5,0
19841109,4.23,3.51,0
19841110,4.23,3.52,0
19841111,4.23,3.52,0
19841112,4.23,3.53,0
19841113,4.23,3.54,0
19841114,4.23,3.55,0
19841115,4.23,3.56,0
19841116,4.23,3.57,0
19841117,4.23,3.58,0
19841118,4.23,3.59,0
19841119,4.23,3.6,0
19841120,4.23,3.61,0
19841121,4.28,3.62,0
19841122,5.02,3.63,0
19841123,5.02,3.65,0
19841124,5.17,3.66,0
19841125,5.17,3.67,0
19841126,5.17,3.68,0
19841127,5.17,3.69,0
19841128,5.17,3.71,0
19841129,5.17,3.72,0
19841130,5.17,3.73,0
19841201,5.17,3.74,0
19841202,5.17,3.75,0
19841203,5.17,3.77,0
19841204,5.17,3.78,0
19841205,5.17,3.79,0
19841206,5.17,3.8,0
19841207,5.17,3.81,0
19841208,5.39,3.82,0
19841209,5.39,3.83,0
19841210,5.47,3.85,0
19841211,5.56,3.86,0
19841212,5.58,3.87,0
19841213,5.58,3.88,0
19841214,5.58,3.9,0
19841215,5.58,3.91,0
19841216,5.6,3.93,0
19841217,5.6,3.94,0
19841218,5.74,3.96,0
19841219,6.16,3.97,0
19841220,6.16,3.98,0
19841221,6.16,4.0,0
19841222,6.16,4.02,0
19841223,6.16,4.03,0
19841224,6.16,4.05,0
19841225,6.16,4.07,0
19841226,6.29,4.08,0
19841227,6.85,4.1,0
19841228,6.85,4.12,0
19841229,6.85,4.14,0
19841230,6.85,4.16,0
19841231,6.85,4.18,0
19850107,0.19,0.14,0
19850108,0.19,0.16,0
19850109,0.19,0.18,0
19850110,0.19,0.2,1
19850111,0.19,0.22,1
19850112,0.19,0.23,1
19850113,0.19,0.25,1
19850114,0.19,0.27,1
19850115,0.19,0.29,1
19850116,0.19,0.31,1
19850117,0.19,0.33,1
19850118,0.19,0.35,1
19850119,0.19,0.36,1
19850120,0.19,0.38,1
19850121,0.19,0.39,1
19850122,0.19,0.41,1
19850123,0.19,0.43,1
19850124,0.19,0.44,1
19850125,0.19,0.46,1
19850126,0.19,0.47,1
19850127,0.19,0.49,1
19850128,0.19,0.51,1
19850129,0.19,0.52,1
19850130,0.19,0.54,1
19850131,0.19,0.56,1
19850201,0.19,0.58,1
19850202,0.19,0.6,1
19850203,0.2,0.63,1
19850204,0.2,0.65,1
19850205,0.2,0.67,1
19850206,0.2,0.69,1
19850207,0.2,0.72,1
19850208,0.2,0.75,1
19850209,0.2,0.77,1
19850210,0.2,0.8,1
19850211,0.2,0.83,1
19850212,0.2,0.85,1
19850213,0.2,0.88,1
19850214,0.2,0.92,1
19850215,0.2,0.95,1
19850216,0.2,0.98,1
19850217,0.2,1.01,1
19850218,0.2,1.05,1
19850219,0.2,1.08,1
19850220,0.21,1.11,1
19850221,0.21,1.14,1
19850222,0.21,1.18,1
19850223,0.21,1.21,1
19850224,0.21,1.24,1
19850225,0.21,1.27,1
19850226,0.21,1.3,1
19850227,0.21,1.33,1
19850228,0.21,1.36,1
19850301,0.21,1.38,1
19850302,0.21,1.4,1
19850303,0.21,1.42,1
19850304,0.21,1.44,1
19850305,0.21,1.46,1
19850306,0.21,1.48,1
19850307,0.21,1.5,1
19850308,0.21,1.52,1
19850309,0.21,1.53,1
19850310,0.21,1.55,1
19850311,0.21,1.56,1
19850312,0.21,1.58,1
19850313,0.21,1.59,1
19850314,0.21,1.61,1
19850315,0.21,1.62,1
19850316,0.26,1.63,1
19850317,0.26,1.64,1
19850318,0.26,1.65,1
19850319,0.26,1.66,1
19850320,0.26,1.68,1
19850321,0.26,1.69,1
19850322,0.26,1.7,1
19850323,0.26,1.71,1
19850324,0.26,1.72,1
19850325,0.26,1.73,1
19850326,0.26,1.74,1
19850327,0.26,1.74,1
19850328,0.27,1.75,1
19850329,0.27,1.76,1
19850330,0.27,1.77,1
19850331,0.27,1.78,1
19850401,0.27,1.79,1
19850402,0.27,1.8,1
19850403,0.27,1.81,1
19850404,0.27,1.82,1
19850405,0.27,1.83,1
19850406,0.27,1.84,1
19850407,0.27,1.85,1
19850408,0.27,1.85,1
19850409,0.27,1.86,1
19850410,0.27,1.87,1
19850411,0.27,1.88,1
19850412,0.27,1.88,1
19850413,0.27,1.89,1
19850414,0.27,1.89,1
19850415,0.27,1.9,1
19850416,0.27,1.9,1
19850417,0.28,1.91,1
19850418,0.58,1.92,1
19850419,0.58,1.92,1
19850420,0.58,1.93,1
19850421,0.58,1.93,1
19850422,0.58,1.94,1
19850423,0.58,1.94,1
19850424,0.58,1.95,1
19850425,0.58,1.95,1
19850426,0.58,1.96,1
19850427,0.58,1.96,1
19850428,0.58,1.97,1
19850429,0.58,1.98,1
19850430,0.58,1.98,1
19850501,0.58,1.98,1
19850502,0.58,1.99,1
19850503,0.58,1.99,1
19850504,0.58,1.99,1
19850505,0.58,2.0,1
19850506,0.58,2.0,1
19850507,0.58,2.0,1
19850508,0.58,2.01,1
19850509,0.58,2.01,1
19850510,0.58,2.01,1
19850511,0.58,2.02,1
19850512,0.58,2.02,1
19850513,0.58,2.02,1
19850514,0.58,2.02,1
19850515,0.58,2.03,1
19850516,0.58,2.03,1
19850517,0.58,2.03,1
19850518,0.58,2.03,1
19850519,0.58,2.03,1
19850520,0.58,2.03,1
19850521,0.58,2.04,1
19850522,0.58,2.04,1
19850523,0.58,2.04,1
19850524,0.58,2.04,1
19850525,0.58,2.04,1
19850526,0.58,2.04,1
19850527,0.58,2.05,1
19850528,0.58,2.05,1
19850529,0.58,2.05,1
19850530,0.58,2.05,1
19850531,0.58,2.05,1
19850601,0.58,2.05,1
19850602,0.58,2.05,1
19850603,0.6,2.05,1
19850604,0.6,2.05,1
19850605,0.6,2.05,1
19850606,0.6,2.06,1
19850607,0.6,2.06,1
19850608,0.6,2.06,1
19850609,0.6,2.06,1
19850610,0.6,2.06,1
19850611,0.6,2.06,1
19850612,0.6,2.06,1
19850613,0.6,2.06,1
19850614,0.6,2.06,1
19850615,0.6,2.06,1
19850616,0.6,2.06,1
19850617,0.6,2.06,1
19850618,0.6,2.06,1
19850619,0.6,2.06,1
19850620,0.6,2.06,1
19850621,0.6,2.07,1
19850622,0.6,2.07,1
19850623,0.6,2.07,1
19850624,0.6,2.07,1
19850625,0.6,2.07,1
19850626,0.6,2.08,1
19850627,0.6,2.08,1
19850628,0.6,2.08,1
19850629,0.6,2.09,1
19850630,0.6,2.09,1
19850701,0.6,2.1,1
19850702,0.6,2.11,1
19850703,0.6,2.11,1
19850704,0.6,2.12,1
19850705,0.6,2.13,1
19850706,0.6,2.14,1
19850707,0.6,2.15,1
19850708,0.6,2.17,1
19850709,0.62,2.18,1
19850710,0.62,2.19,1
19850711,0.62,2.2,1
19850712,0.62,2.21,1
19850713,0.62,2.23,1
19850714,0.62,2.24,1
19850715,0.62,2.25,1
19850716,0.62,2.27,1
19850717,0.62,2.28,1
19850718,0.62,2.3,1
19850719,0.71,2.31,1
19850720,0.71,2.32,1
19850721,0.72,2.34,1
19850722,0.72,2.35,1
19850723,0.72,2.37,1
19850724,0.72,2.38,1
19850725,0.72,2.39,1
19850726,0.72,2.4,1
19850727,0.73,2.42,1
19850728,0.73,2.43,1
19850729,0.73,2.44,1
19850730,0.73,2.46,1
19850731,0.73,2.47,1
19850801,0.73,2.48,1
19850802,0.73,2.49,1
19850803,0.73,2.5,1
19850804,0.73,2.51,1
19850805,0.73,2.52,1
19850806,0.73,2.53,1
19850807,0.73,2.54,1
19850808,0.73,2.55,1
19850809,0.73,2.56,1
19850810,0.73,2.57,1
19850811,0.73,2.58,1
19850812,0.73,2.59,1
19850813,0.73,2.6,1
19850814,0.73,2.61,1
19850815,0.73,2.62,1
19850816,0.73,2.63,1
19850817,0.73,2.64,1
19850818,0.73,2.65,1
19850819,0.73,2.66,1
19850820,0.73,2.67,1
19850821,0.73,2.68,1
19850822,0.73,2.69,1
19850823,0.73,2.7,1
19850824,0.73,2.71,1
19850825,0.73,2.72,1
19850826,0.73,2.73,1
19850827,0.73,2.74,1
19850828,0.73,2.75,1
19850829,0.73,2.77,1
19850830,0.73,2.78,1
19850831,0.73,2.79,1
19850901,0.73,2.8,1
19850902,0.73,2.82,1
19850903,0.73,2.83,1
19850904,0.73,2.84,1
19850905,0.73,2.86,1
19850906,0.76,2.87,1
19850907,0.76,2.88,1
19850908,0.76,2.89,1
19850909,0.76,2.9,1
19850910,0.76,2.92,1
19850911,0.76,2.93,1
19850912,0.76,2.94,1
19850913,0.76,2.95,1
19850914,0.76,2.96,1
19850915,0.76,2.98,1
19850916,0.76,2.99,1
19850917,0.76,3.0,1
19850918,0.81,3.01,1
19850919,0.81,3.02,1
19850920,0.81,3.03,1
19850921,0.81,3.04,1
19850922,0.81,3.05,1
19850923,0.81,3.06,1
19850924,0.81,3.07,1
19850925,0.81,3.08,1
19850926,0.81,3.08,1
19850927,0.81,3.09,1
19850928,0.81,3.1,1
19850929,0.81,3.1,1
19850930,0.81,3.11,1
19851001,0.81,3.12,1
19851002,0.81,3.12,1
19851003,0.81,3.13,1
19851004,0.81,3.14,1
19851005,0.81,3.15,1
19851006,0.81,3.16,1
19851007,0.81,3.17,1
19851008,0.81,3.18,1
19851009,0.81,3.19,1
19851010,0.88,3.2,1
19851011,0.88,3.21,1
19851012,0.88,3.22,1
19851013,0.88,3.23,1
19851014,0.88,3.24,1
19851015,0.88,3.26,1
19851016,0.88,3.27,1
19851017,0.88,3.28,1
19851018,0.88,3.29,1
19851019,0.88,3.3,1
19851020,0.88,3.31,1
19851021,0.88,3.32,1
19851022,0.88,3.33,1
19851023,0.88,3.34,1
19851024,0.88,3.36,1
19851025,0.88,3.37,1
19851026,0.88,3.38,1
19851027,0.88,3.39,1
19851028,0.88,3.4,1
19851029,0.88,3.41,1
19851030,0.88,3.42,1
19851031,0.88,3.43,1
19851101,0.88,3.44,1
19851102,0.88,3.45,1
19851103,0.88,3.46,1
19851104,0.88,3.46,1
19851105,0.88,3.47,1
19851106,0.88,3.48,1
19851107,0.88,3.49,1
19851108,0.88,3.5,1
19851109,0.88,3.51,1
19851110,0.88,3.52,1
19851111,0.97,3.52,1
19851112,0.97,3.53,1
19851113,0.97,3.54,1
19851114,0.97,3.55,1
19851115,0.97,3.56,1
19851116,0.97,3.57,1
19851117,0.97,3.58,1
19851118,0.97,3.59,1
19851119,0.97,3.6,1
19851120,0.97,3.61,1
19851121,0.97,3.62,1
19851122,0.97,3.63,1
19851123,0.97,3.65,1
19851124,0.97,3.66,1
19851125,1.03,3.67,1
19851126,1.03,3.68,1
19851127,1.03,3.69,1
19851128,1.03,3.71,1
19851129,1.25,3.72,1
19851130,1.25,3.73,1
19851201,1.25,3.74,1
19851202,1.27,3.75,1
19851203,1.27,3.77,1
19851204,1.27,3.78,1
19851205,1.27,3.79,1
19851206,1.27,3.8,1
19851207,1.27,3.81,1
19851208,1.27,3.82,1
19851209,1.27,3.83,1
19851210,1.27,3.85,1
19851211,1.27,3.86,1
19851212,1.27,3.87,1
19851213,1.27,3.88,1
19851214,1.27,3.9,1
19851215,1.27,3.91,1
19851216,1.27,3.93,1
19851217,1.27,3.94,1
19851218,1.27,3.96,1
19851219,1.27,3.97,1
19851220,1.27,3.98,1
19851221,1.27,4.0,1
19851222,1.27,4.02,1
19851223,1.27,4.03,1
19851224,1.27,4.05,1
19851225,1.27,4.07,1
19851226,1.27,4.08,1
19851227,1.27,4.1,1
19851228,1.27,4.12,1
19851229,1.27,4.14,1
19851230,1.27,4.16,1
19851231,1.27,4.18,1
19860114,0.05,0.27,1
19860115,0.06,0.29,1
19860116,0.06,0.31,1
19860117,0.06,0.33,1
19860118,0.06,0.35,1
19860119,0.06,0.36,1
19860120,0.06,0.38,1
19860121,0.06,0.39,1
19860122,0.06,0.41,1
19860123,0.06,0.43,1
19860124,0.06,0.44,1
19860125,0.06,0.46,1
19860126,0.06,0.47,1
19860127,0.06,0.49,1
19860128,0.06,0.51,1
19860129,0.06,0.52,1
19860130,0.23,0.54,1
19860131,0.23,0.56,1
19860201,0.23,0.58,1
19860202,0.23,0.6,1
19860203,0.23,0.63,1
19860204,0.24,0.65,1
19860205,0.24,0.67,1
19860206,0.24,0.69,1
19860207,0.24,0.72,1
19860208,0.24,0.75,1
19860209,0.24,0.77,1
19860210,0.24,0.8,1
19860211,0.24,0.83,1
19860212,0.24,0.85,1
19860213,0.25,0.88,1
19860214,0.25,0.92,1
19860215,0.38,0.95,1
19860216,0.38,0.98,1
19860217,0.38,1.01,1
19860218,0.38,1.05,1
19860219,0.38,1.08,1
19860220,0.38,1.11,1
19860221,0.38,1.14,1
19860222,0.38,1.18,1
19860223,0.38,1.21,1
19860224,0.38,1.24,1
19860225,0.38,1.27,1
19860226,0.38,1.3,1
19860227,0.38,1.33,1
19860228,0.38,1.36,1
19860301,0.38,1.38,1
19860302,0.38,1.4,1
19860303,0.38,1.42,1
19860304,0.38,1.44,1
19860305,0.38,1.46,1
19860306,0.38,1.48,1
19860307,0.38,1.5,1
19860308,0.39,1.52,1
19860309,0.39,1.53,1
19860310,0.56,1.55,1
19860311,0.56,1.56,1
19860312,0.58,1.58,1
19860313,0.58,1.59,1
19860314,0.66,1.61,1
19860315,0.66,1.62,1
19860316,0.66,1.63,1
19860317,0.69,1.64,1
19860318,0.69,1.65,1
19860319,0.69,1.66,1
19860320,0.69,1.68,1
19860321,0.69,1.69,1
19860322,0.69,1.7,1
19860323,0.69,1.71,1
19860324,0.69,1.72,1
19860325,0.69,1.73,1
19860326,0.69,1.74,1
19860327,0.69,1.74,1
19860328,0.7,1.75,1
19860329,0.7,1.76,1
19860330,0.7,1.77,1
19860331,0.7,1.78,1
19860401,0.7,1.79,1
19860402,0.7,1.8,1
19860403,0.7,1.81,1
19860404,0.7,1.82,1
19860405,0.7,1.83,1
19860406,0.8,1.84,1
19860407,0.8,1.85,1
19860408,0.8,1.85,1
19860409,0.8,1.86,1
19860410,0.8,1.87,1
19860411,0.8,1.88,1
19860412,0.8,1.88,1
19860413,0.8,1.89,1
19860414,0.8,1.89,1
19860415,0.8,1.9,1
19860416,0.8,1.9,1
19860417,0.8,1.91,1
19860418,0.8,1.92,1
19860419,0.8,1.92,1
19860420,0.8,1.93,1
19860421,0.8,1.93,1
19860422,0.8,1.94,1
19860423,0.8,1.94,1
19860424,0.8,1.95,1
19860425,0.8,1.95,1
19860426,0.8,1.96,1
19860427,0.8,1.96,1
19860428,0.8,1.97,1
19860429,0.8,1.98,1
19860430,0.8,1.98,1
19860501,0.8,1.98,1
19860502,0.8,1.99,1
19860503,0.8,1.99,1
19860504,0.8,1.99,1
19860505,0.8,2.0,1
19860506,0.8,2.0,1
19860507,0.8,2.0,1
19860508,0.8,2.01,1
19860509,0.8,2.01,1
19860510,0.8,2.01,1
19860511,0.8,2.02,1
19860512,0.8,2.02,1
19860513,0.8,2.02,1
19860514,0.8,2.02,1
19860515,0.8,2.03,1
19860516,0.8,2.03,1
19860517,0.8,2.03,1
19860518,0.8,2.03,1
19860519,0.8,2.03,1
19860520,0.8,2.03,1
19860521,0.8,2.04,1
19860522,0.8,2.04,1
19860523,0.8,2.04,1
19860524,0.8,2.04,1
19860525,0.8,2.04,1
19860526,0.8,2.04,1
19860527,0.8,2.05,1
19860528,0.8,2.05,1
19860529,0.8,2.05,1
19860530,0.8,2.05,1
19860531,1.08,2.05,1
19860601,1.08,2.05,1
19860602,1.08,2.05,1
19860603,1.08,2.05,1
19860604,1.08,2.05,1
19860605,1.08,2.05,1
19860606,1.08,2.06,1
19860607,1.08,2.06,1
19860608,1.08,2.06,1
19860609,1.08,2.06,1
19860610,1.08,2.06,1
19860611,1.08,2.06,1
19860612,1.08,2.06,1
19860613,1.08,2.06,1
19860614,1.08,2.06,1
19860615,1.08,2.06,1
19860616,1.08,2.06,1
19860617,1.08,2.06,1
19860618,1.08,2.06,1
19860619,1.08,2.06,1
19860620,1.08,2.06,1
19860621,1.08,2.07,1
19860622,1.08,2.07,1
19860623,1.08,2.07,1
19860624,1.08,2.07,1
19860625,1.08,2.07,1
19860626,1.08,2.08,1
19860627,1.08,2.08,1
19860628,1.08,2.08,1
19860629,1.08,2.09,1
19860630,1.08,2.09,1
19860701,1.08,2.1,1
19860702,1.08,2.11,1
19860703,1.08,2.11,1
19860704,1.08,2.12,1
19860705,1.08,2.13,1
19860706,1.08,2.14,1
19860707,1.08,2.15,1
19860708,1.08,2.17,1
19860709,1.08,2.18,1
19860710,1.08,2.19,1
19860711,1.08,2.2,1
19860712,1.08,2.21,1
19860713,1.08,2.23,1
19860714,1.08,2.24,1
19860715,1.08,2.25,1
19860716,1.08,2.27,1
19860717,1.08,2.28,1
19860718,1.08,2.3,1
19860719,1.08,2.31,1
19860720,1.11,2.32,1
19860721,1.11,2.34,1
19860722,1.14,2.35,1
19860723,1.21,2.37,1
19860724,1.21,2.38,1
19860725,1.21,2.39,1
19860726,1.21,2.4,1
19860727,1.21,2.42,1
19860728,1.21,2.43,1
19860729,1.21,2.44,1
19860730,1.21,2.46,1
19860731,1.21,2.47,1
19860801,1.21,2.48,1
19860802,1.21,2.49,1
19860803,1.21,2.5,1
19860804,1.21,2.51,1
19860805,1.21,2.52,1
19860806,1.21,2.53,1
19860807,1.21,2.54,1
19860808,1.21,2.55,1
19860809,1.21,2.56,1
19860810,1.21,2.57,1
19860811,1.21,2.58,1
19860812,1.21,2.59,1
19860813,1.21,2.6,1
19860814,1.21,2.61,1
19860815,1.21,2.62,1
19860816,1.21,2.63,1
19860817,1.21,2.64,1
19860818,1.21,2.65,1
19860819,1.21,2.66,1
19860820,1.23,2.67,1
19860821,1.23,2.68,1
19860822,1.23,2.69,1
19860823,1.23,2.7,1
19860824,1.23,2.71,1
19860825,1.23,2.72,1
19860826,1.25,2.73,1
19860827,1.25,2.74,1
19860828,1.25,2.75,1
19860829,1.25,2.77,1
19860830,1.25,2.78,1
19860831,1.25,2.79,1
19860901,1.25,2.8,1
19860902,1.25,2.82,1
19860903,1.25,2.83,1
19860904,1.25,2.84,1
19860905,1.25,2.86,1
19860906,1.25,2.87,1
19860907,1.25,2.88,1
19860908,1.25,2.89,1
19860909,1.25,2.9,1
19860910,1.25,2.92,1
19860911,1.25,2.93,1
19860912,1.25,2.94,1
19860913,1.25,2.95,1
19860914,1.25,2.96,1
19860915,1.25,2.98,1
19860916,1.25,2.99,1
19860917,1.25,3.0,1
19860918,1.25,3.01,1
19860919,1.25,3.02,1
19860920,1.25,3.03,1
19860921,1.25,3.04,1
19860922,1.25,3.05,1
19860923,1.28,3.06,1
19860924,1.28,3.07,1
19860925,1.3,3.08,1
19860926,1.3,3.08,1
19860927,1.3,3.09,1
19860928,1.3,3.1,1
19860929,1.3,3.1,1
19860930,1.3,3.11,1
19861001,1.33,3.12,1
19861002,1.33,3.12,1
19861003,1.33,3.13,1
19861004,1.33,3.14,1
19861005,1.33,3.15,1
19861006,1.33,3.16,1
19861007,1.33,3.17,1
19861008,1.33,3.18,1
19861009,1.33,3.19,1
19861010,1.34,3.2,1
19861011,1.34,3.21,1
19861012,1.34,3.22,1
19861013,1.34,3.23,1
19861014,1.34,3.24,1
19861015,1.34,3.26,1
19861016,1.34,3.27,1
19861017,1.34,3.28,1
19861018,1.34,3.29,1
19861019,1.34,3.3,1
19861020,1.37,3.31,1
19861021,1.37,3.32,1
19861022,1.37,3.33,1
19861023,1.37,3.34,1
19861024,1.37,3.36,1
19861025,1.37,3.37,1
19861026,1.37,3.38,1
19861027,1.37,3.39,1
19861028,1.37,3.4,1
19861029,1.37,3.41,1
19861030,1.37,3.42,1
19861031,1.37,3.43,1
19861101,1.37,3.44,1
19861102,1.37,3.45,1
19861103,1.37,3.46,1
19861104,1.37,3.46,1
19861105,1.37,3.47,1
19861106,1.37,3.48,1
19861107,1.37,3.49,1
19861108,1.37,3.5,1
19861109,1.37,3.51,1
19861110,1.37,3.52,1
19861111,1.37,3.52,1
19861112,1.37,3.53,1
19861113,1.37,3.54,1
19861114,1.37,3.55,1
19861115,1.37,3.56,1
19861116,1.37,3.57,1
19861117,1.37,3.58,1
19861118,2.18,3.59,1
19861119,2.18,3.6,1
19861120,2.18,3.61,1
19861121,2.18,3.62,1
19861122,2.18,3.63,1
19861123,2.18,3.65,1
19861124,2.18,3.66,1
19861125,2.18,3.67,1
19861126,2.18,3.68,1
19861127,2.18,3.69,1
19861128,2.18,3.71,1
19861129,2.18,3.72,1
19861130,2.18,3.73,1
19861201,2.18,3.74,1
19861202,2.18,3.75,1
19861203,2.18,3.77,1
19861204,2.18,3.78,1
19861205,2.18,3.79,1
19861206,2.28,3.8,1
19861207,2.46,3.81,1
19861208,2.46,3.82,1
19861209,2.46,3.83,1
19861210,2.46,3.85,1
19861211,2.46,3.86,1
19861212,2.46,3.87,1
19861213,2.46,3.88,1
19861214,2.46,3.9,1
19861215,2.49,3.91,1
19861216,2.49,3.93,1
19861217,2.49,3.94,1
19861218,2.49,3.96,1
19861219,2.54,3.97,1
19861220,2.65,3.98,1
19861221,2.65,4.0,1
19861222,2.65,4.02,1
19861223,2.65,4.03,1
19861224,2.65,4.05,1
19861225,2.65,4.07,1
19861226,2.65,4.08,1
19861227,2.65,4.1,1
19861228,2.65,4.12,1
19861229,2.65,4.14,1
19861230,2.65,4.16,1
19861231,2.65,4.18,1
19870104,0.27,0.08,0
19870105,0.47,0.1,0
19870106,0.49,0.12,0
19870107,1.13,0.14,0
19870108,1.13,0.16,0
19870109,1.13,0.18,0
19870110,1.13,0.2,0
19870111,1.13,0.22,0
19870112,1.13,0.23,0
19870113,1.13,0.25,0
19870114,1.13,0.27,0
19870115,1.13,0.29,0
19870116,1.13,0.31,0
19870117,1.13,0.33,0
19870118,1.13,0.35,0
19870119,1.13,0.36,0
19870120,1.13,0.38,0
19870121,1.13,0.39,0
19870122,1.13,0.41,0
19870123,1.13,0.43,0
19870124,1.13,0.44,0
19870125,1.13,0.46,0
19870126,1.13,0.47,0
19870127,1.13,0.49,0
19870128,1.13,0.51,0
19870129,1.13,0.52,0
19870130,1.13,0.54,0
19870131,1.13,0.56,0
19870201,1.13,0.58,0
19870202,1.13,0.6,0
19870203,1.13,0.63,0
19870204,1.13,0.65,0
19870205,1.13,0.67,0
19870206,1.13,0.69,0
19870207,1.13,0.72,0
19870208,1.13,0.75,0
19870209,1.13,0.77,0
19870210,1.18,0.8,0
19870211,1.18,0.83,0
19870212,1.18,0.85,0
19870213,1.18,0.88,0
19870214,1.18,0.92,0
19870215,1.18,0.95,0
19870216,1.18,0.98,0
19870217,1.18,1.01,0
19870218,1.18,1.05,0
19870219,1.18,1.08,0
19870220,1.18,1.11,0
19870221,1.18,1.14,0
19870222,1.18,1.18,0
19870223,1.18,1.21,1
19870224,1.21,1.24,1
19870225,1.58,1.27,0
19870226,1.58,1.3,0
19870227,1.58,1.33,0
19870228,1.58,1.36,0
19870301,1.58,1.38,0
19870302,1.58,1.4,0
19870303,1.58,1.42,0
19870304,1.58,1.44,0
19870305,1.58,1.46,0
19870306,1.6,1.48,0
19870307,1.92,1.5,0
19870308,2.0,1.52,0
19870309,2.01,1.53,0
19870310,2.01,1.55,0
19870311,2.01,1.56,0
19870312,2.01,1.58,0
19870313,2.01,1.59,0
19870314,2.01,1.61,0
19870315,2.03,1.62,0
