date,max,min,normal_max,normal_min,mean,status_temp
19941222,60.0,44.0,55.9,38.9,52.0,1
19941223,60.0,49.0,55.9,38.9,54.5,1
19941224,58.0,49.0,55.9,38.9,53.5,1
19941225,57.0,48.0,55.9,39.0,52.5,1
19941226,63.0,44.0,56.0,39.0,53.5,1
19941227,60.0,40.0,56.0,39.0,50.0,1
19941228,57.0,41.0,56.1,39.1,49.0,1
19941229,49.0,43.0,56.2,39.1,46.0,1
19941230,57.0,40.0,56.3,39.2,48.5,1
19941231,51.0,36.0,56.4,39.3,43.5,1
19950101,49.0,35.0,56.5,39.3,42.0,1
19950102,54.0,34.0,56.7,39.4,44.0,1
19950103,47.0,37.0,56.8,39.5,42.0,1
19950104,43.0,37.0,56.9,39.5,40.0,1
19950105,55.0,38.0,57.0,39.6,46.5,1
19950106,53.0,37.0,57.2,39.7,45.0,1
19950107,48.0,40.0,57.3,39.8,44.0,1
19950108,53.0,43.0,57.5,39.9,48.0,1
19950109,59.0,44.0,57.6,39.9,51.5,1
19950110,53.0,46.0,57.7,40.0,49.5,1
19950111,60.0,45.0,57.9,40.1,52.5,1
19950112,50.0,42.0,58.0,40.2,46.0,1
19950113,52.0,47.0,58.2,40.3,49.5,1
19950114,58.0,48.0,58.3,40.3,53.0,1
19950115,58.0,44.0,58.4,40.4,51.0,1
19950116,56.0,37.0,58.6,40.5,46.5,1
19950117,53.0,35.0,58.7,40.6,44.0,1
19950118,53.0,34.0,58.8,40.6,43.5,1
19950119,55.0,34.0,58.9,40.7,44.5,1
19950120,58.0,42.0,59.1,40.8,50.0,1
19950121,50.0,41.0,59.2,40.9,45.5,1
19950122,53.0,35.0,59.3,41.0,44.0,1
19950123,49.0,44.0,59.4,41.0,46.5,1
19950124,52.0,43.0,59.5,41.1,47.5,1
19950125,50.0,46.0,59.6,41.2,48.0,1
19950126,59.0,43.0,59.8,41.3,51.0,1
19950127,59.0,40.0,59.9,41.4,49.5,1
19950128,60.0,41.0,60.0,41.5,50.5,1
19950129,62.0,40.0,60.1,41.6,51.0,1
19950130,61.0,41.0,60.2,41.7,51.0,1
19950131,66.0,42.0,60.3,41.8,54.0,1
19950201,73.0,46.0,60.4,41.9,59.5,1
19950202,77.0,48.0,60.6,42.0,62.5,0
19950203,75.0,46.0,60.7,42.1,60.5,1
19950204,71.0,44.0,60.8,42.2,57.5,1
19950205,72.0,44.0,61.0,42.4,58.0,1
19950206,71.0,43.0,61.1,42.5,57.0,1
19950207,68.0,44.0,61.3,42.6,56.0,1
19950208,64.0,48.0,61.4,42.8,56.0,1
19950209,65.0,42.0,61.6,42.9,53.5,1
19950210,67.0,42.0,61.8,43.1,54.5,1
19950211,70.0,43.0,61.9,43.3,56.5,1
19950212,65.0,45.0,62.1,43.4,55.0,1
19950213,67.0,50.0,62.3,43.6,58.5,1
19950214,64.0,49.0,62.5,43.8,56.5,1
19950215,60.0,40.0,62.7,44.0,50.0,1
19950216,64.0,37.0,63.0,44.2,50.5,1
19950217,69.0,41.0,63.2,44.4,55.0,1
19950218,75.0,44.0,63.4,44.6,59.5,1
19950219,77.0,47.0,63.7,44.8,62.0,1
19950220,79.0,50.0,63.9,45.1,64.5,0
19950221,74.0,51.0,64.2,45.3,62.5,1
19950222,73.0,54.0,64.5,45.5,63.5,1
19950223,77.0,49.0,64.8,45.8,63.0,1
19950224,77.0,48.0,65.0,46.0,62.5,1
19950225,71.0,55.0,65.3,46.2,63.0,1
19950226,73.0,50.0,65.6,46.5,61.5,1
19950227,72.0,52.0,65.9,46.7,62.0,1
19950228,69.0,52.0,66.3,46.9,60.5,1
19950301,62.0,48.0,66.6,47.2,55.0,1
19950302,64.0,44.0,66.9,47.4,54.0,1
19950303,67.0,51.0,67.2,47.7,59.0,1
19950304,67.0,47.0,67.5,47.9,57.0,1
19950305,69.0,51.0,67.8,48.2,60.0,1
19950306,61.0,45.0,68.2,48.4,53.0,1
19950307,66.0,39.0,68.5,48.6,52.5,1
19950308,72.0,45.0,68.8,48.9,58.5,1
19950309,74.0,45.0,69.1,49.1,59.5,1
19950310,68.0,58.0,69.5,49.3,63.0,1
19950311,63.0,51.0,69.8,49.5,57.0,1
19950312,67.0,45.0,70.1,49.8,56.0,1
19950313,69.0,46.0,70.4,50.0,57.5,1
19950314,73.0,49.0,70.7,50.2,61.0,1
19950315,78.0,51.0,71.0,50.4,64.5,1
19950316,78.0,53.0,71.3,50.6,65.5,1
19950317,80.0,53.0,71.6,50.8,66.5,1
19950318,79.0,55.0,71.9,51.0,67.0,1
19950319,80.0,58.0,72.1,51.2,69.0,1
19950320,80.0,58.0,72.4,51.4,69.0,1
19950321,68.0,48.0,72.7,51.6,58.0,1
19950322,65.0,43.0,72.9,51.8,54.0,1
19950323,62.0,38.0,73.2,52.0,50.0,0
19950324,53.0,35.0,73.4,52.2,44.0,0
19950325,60.0,42.0,73.7,52.3,51.0,0
19950326,62.0,37.0,73.9,52.5,49.5,0
19950327,66.0,40.0,74.1,52.7,53.0,1
19950328,65.0,50.0,74.4,52.9,57.5,1
19950329,63.0,47.0,74.6,53.1,55.0,1
19950330,67.0,49.0,74.8,53.3,58.0,1
19950331,73.0,45.0,75.0,53.4,59.0,1
19950401,75.0,48.0,75.2,53.6,61.5,1
19950402,73.0,51.0,75.4,53.8,62.0,1
19950403,80.0,57.0,75.6,54.0,68.5,1
19950404,84.0,51.0,75.9,54.2,67.5,1
19950405,85.0,54.0,76.1,54.4,69.5,1
19950406,83.0,64.0,76.3,54.6,73.5,1
19950407,79.0,58.0,76.5,54.8,68.5,1
19950408,78.0,57.0,76.7,55.0,67.5,1
19950409,65.0,51.0,76.9,55.2,58.0,1
19950410,69.0,50.0,77.1,55.4,59.5,1
19950411,75.0,48.0,77.3,55.6,61.5,1
19950412,83.0,51.0,77.5,55.9,67.0,1
19950413,82.0,49.0,77.7,56.1,65.5,1
19950414,67.0,45.0,78.0,56.3,56.0,0
19950415,68.0,48.0,78.2,56.6,58.0,1
19950416,62.0,46.0,78.4,56.8,54.0,0
19950417,68.0,42.0,78.7,57.1,55.0,0
19950418,60.0,49.0,78.9,57.3,54.5,0
19950419,67.0,47.0,79.2,57.6,57.0,0
19950420,68.0,50.0,79.4,57.9,59.0,1
19950421,68.0,49.0,79.7,58.2,58.5,1
19950422,75.0,57.0,80.0,58.4,66.0,1
19950423,76.0,49.0,80.2,58.7,62.5,1
19950424,80.0,53.0,80.5,59.0,66.5,1
19950425,89.0,55.0,80.8,59.3,72.0,1
19950426,86.0,62.0,81.1,59.6,74.0,1
19950427,85.0,67.0,81.4,59.9,76.0,1
19950428,85.0,61.0,81.8,60.2,73.0,1
19950429,89.0,63.0,82.1,60.5,76.0,1
19950430,87.0,65.0,82.4,60.9,76.0,1
19950501,89.0,66.0,82.8,61.2,77.5,1
19950502,82.0,61.0,83.1,61.5,71.5,1
19950503,85.0,57.0,83.5,61.8,71.0,1
19950504,85.0,60.0,83.8,62.2,72.5,1
19950505,66.0,52.0,84.2,62.5,59.0,0
19950506,66.0,49.0,84.6,62.8,57.5,0
19950507,70.0,53.0,84.9,63.1,61.5,0
19950508,78.0,52.0,85.3,63.5,65.0,1
19950509,83.0,54.0,85.7,63.8,68.5,1
19950510,87.0,61.0,86.1,64.1,74.0,1
19950511,87.0,63.0,86.5,64.5,75.0,1
19950512,81.0,60.0,86.9,64.8,70.5,1
19950513,72.0,56.0,87.3,65.1,64.0,0
19950514,76.0,51.0,87.7,65.5,63.5,0
19950515,79.0,55.0,88.1,65.8,67.0,1
19950516,80.0,54.0,88.5,66.1,67.0,1
19950517,86.0,55.0,88.9,66.4,70.5,1
19950518,89.0,63.0,89.3,66.8,76.0,1
19950519,91.0,63.0,89.7,67.1,77.0,1
19950520,94.0,64.0,90.1,67.4,79.0,1
19950521,92.0,69.0,90.5,67.8,80.5,1
19950522,86.0,64.0,90.9,68.1,75.0,1
19950523,84.0,58.0,91.3,68.4,71.0,1
19950524,76.0,57.0,91.7,68.7,66.5,0
19950525,79.0,53.0,92.1,69.1,66.0,0
19950526,84.0,59.0,92.5,69.4,71.5,1
19950527,85.0,63.0,92.8,69.7,74.0,1
19950528,85.0,56.0,93.2,70.0,70.5,1
19950529,89.0,62.0,93.6,70.3,75.5,1
19950530,93.0,66.0,94.0,70.7,79.5,1
19950531,97.0,68.0,94.4,71.0,82.5,1
19950601,98.0,71.0,94.7,71.3,84.5,1
19950602,90.0,69.0,95.1,71.6,79.5,1
19950603,91.0,71.0,95.5,71.9,81.0,1
19950604,96.0,68.0,95.8,72.3,82.0,1
19950605,95.0,71.0,96.2,72.6,83.0,1
19950606,81.0,60.0,96.6,72.9,70.5,0
19950607,68.0,54.0,96.9,73.2,61.0,0
19950608,76.0,52.0,97.2,73.5,64.0,0
19950609,85.0,58.0,97.6,73.9,71.5,0
19950610,94.0,61.0,97.9,74.2,77.5,1
19950611,102.0,69.0,98.2,74.5,85.5,1
19950612,106.0,75.0,98.6,74.8,90.5,1
19950613,104.0,78.0,98.9,75.1,91.0,1
19950614,102.0,78.0,99.2,75.4,90.0,1
19950615,86.0,65.0,99.5,75.7,75.5,0
19950616,70.0,58.0,99.8,76.1,64.0,0
19950617,79.0,51.0,100.1,76.4,65.0,0
19950618,89.0,59.0,100.4,76.7,74.0,0
19950619,94.0,70.0,100.6,77.0,82.0,1
19950620,93.0,70.0,100.9,77.3,81.5,1
19950621,93.0,67.0,101.2,77.5,80.0,1
19950622,95.0,65.0,101.4,77.8,80.0,1
19950623,99.0,71.0,101.7,78.1,85.0,1
19950624,102.0,73.0,101.9,78.4,87.5,1
19950625,105.0,74.0,102.1,78.7,89.5,1
19950626,107.0,77.0,102.4,78.9,92.0,1
19950627,106.0,78.0,102.6,79.2,92.0,1
19950628,106.0,81.0,102.8,79.4,93.5,1
19950629,102.0,77.0,103.0,79.7,89.5,1
19950630,98.0,72.0,103.2,79.9,85.0,1
19950701,101.0,75.0,103.3,80.1,88.0,1
19950702,99.0,72.0,103.5,80.4,85.5,1
19950703,104.0,77.0,103.7,80.6,90.5,1
19950704,100.0,77.0,103.8,80.8,88.5,1
19950705,106.0,75.0,103.9,81.0,90.5,1
19950706,106.0,81.0,104.1,81.1,93.5,1
19950707,109.0,77.0,104.2,81.3,93.0,1
19950708,109.0,83.0,104.3,81.5,96.0,1
19950709,109.0,82.0,104.4,81.6,95.5,1
19950710,100.0,83.0,104.5,81.8,91.5,1
19950711,104.0,83.0,104.6,81.9,93.5,1
19950712,101.0,81.0,104.6,82.0,91.0,1
19950713,102.0,75.0,104.7,82.1,88.5,1
19950714,102.0,77.0,104.8,82.2,89.5,1
19950715,106.0,78.0,104.8,82.3,92.0,1
19950716,99.0,78.0,104.8,82.4,88.5,1
19950717,96.0,80.0,104.9,82.5,88.0,1
19950718,102.0,76.0,104.9,82.5,89.0,1
19950719,102.0,79.0,104.9,82.6,90.5,1
19950720,102.0,78.0,104.9,82.6,90.0,1
19950721,103.0,73.0,104.9,82.6,88.0,1
19950722,102.0,76.0,104.9,82.7,89.0,1
19950723,105.0,76.0,104.8,82.7,90.5,1
19950724,111.0,75.0,104.8,82.7,93.0,1
19950725,111.0,80.0,104.8,82.7,95.5,1
19950726,111.0,81.0,104.8,82.7,96.0,1
19950727,113.0,86.0,104.7,82.6,99.5,1
19950728,114.0,87.0,104.7,82.6,100.5,1
19950729,115.0,87.0,104.6,82.6,101.0,1
19950730,113.0,86.0,104.6,82.5,99.5,1
19950731,107.0,86.0,104.5,82.5,96.5,1
19950801,111.0,82.0,104.4,82.4,96.5,1
19950802,113.0,84.0,104.4,82.3,98.5,1
19950803,110.0,84.0,104.3,82.3,97.0,1
19950804,111.0,86.0,104.2,82.2,98.5,1
19950805,108.0,85.0,104.1,82.1,96.5,1
19950806,109.0,82.0,104.1,82.0,95.5,1
19950807,109.0,88.0,104.0,81.9,98.5,1
19950808,109.0,88.0,103.9,81.8,98.5,1
19950809,111.0,84.0,103.8,81.7,97.5,1
19950810,103.0,89.0,103.7,81.6,96.0,1
19950811,105.0,83.0,103.6,81.5,94.0,1
19950812,102.0,83.0,103.5,81.4,92.5,1
19950813,106.0,79.0,103.4,81.3,92.5,1
19950814,107.0,82.0,103.3,81.1,94.5,1
19950815,105.0,82.0,103.1,81.0,93.5,1
19950816,102.0,82.0,103.0,80.9,92.0,1
19950817,100.0,80.0,102.9,80.7,90.0,1
19950818,100.0,74.0,102.8,80.6,87.0,1
19950819,104.0,74.0,102.6,80.4,89.0,1
19950820,91.0,74.0,102.5,80.2,82.5,1
19950821,98.0,76.0,102.3,80.0,87.0,1
19950822,103.0,80.0,102.2,79.9,91.5,1
19950823,102.0,83.0,102.0,79.7,92.5,1
19950824,103.0,82.0,101.8,79.5,92.5,1
19950825,103.0,79.0,101.6,79.3,91.0,1
19950826,102.0,74.0,101.4,79.0,88.0,1
19950827,102.0,78.0,101.2,78.8,90.0,1
19950828,104.0,79.0,101.0,78.6,91.5,1
19950829,106.0,80.0,100.8,78.3,93.0,1
19950830,108.0,81.0,100.6,78.1,94.5,1
19950831,109.0,78.0,100.3,77.8,93.5,1
19950901,100.0,80.0,100.1,77.6,90.0,1
19950902,103.0,77.0,99.8,77.3,90.0,1
19950903,106.0,78.0,99.6,77.0,92.0,1
19950904,106.0,83.0,99.3,76.7,94.5,1
19950905,104.0,82.0,99.0,76.4,93.0,1
19950906,103.0,79.0,98.7,76.1,91.0,1
19950907,98.0,77.0,98.4,75.8,87.5,1
19950908,99.0,80.0,98.0,75.4,89.5,1
19950909,99.0,69.0,97.7,75.1,84.0,1
19950910,98.0,71.0,97.3,74.7,84.5,1
19950911,98.0,67.0,97.0,74.4,82.5,1
19950912,99.0,68.0,96.6,74.0,83.5,1
19950913,101.0,70.0,96.2,73.6,85.5,1
19950914,101.0,68.0,95.8,73.2,84.5,1
19950915,102.0,70.0,95.4,72.8,86.0,1
19950916,100.0,73.0,95.0,72.4,86.5,1
19950917,97.0,75.0,94.6,72.0,86.0,1
19950918,96.0,65.0,94.2,71.6,80.5,1
19950919,96.0,69.0,93.7,71.2,82.5,1
19950920,101.0,70.0,93.3,70.8,85.5,1
19950921,89.0,75.0,92.8,70.4,82.0,1
19950922,89.0,65.0,92.4,69.9,77.0,1
19950923,95.0,63.0,91.9,69.5,79.0,1
19950924,95.0,66.0,91.5,69.1,80.5,1
19950925,92.0,66.0,91.0,68.6,79.0,1
19950926,91.0,68.0,90.5,68.2,79.5,1
19950927,92.0,67.0,90.0,67.7,79.5,1
19950928,85.0,69.0,89.6,67.3,77.0,1
19950929,82.0,62.0,89.1,66.8,72.0,1
19950930,79.0,56.0,88.6,66.4,67.5,1
19951001,86.0,55.0,88.1,65.9,70.5,1
19951002,87.0,58.0,87.6,65.5,72.5,1
19951003,94.0,57.0,87.2,65.1,75.5,1
19951004,81.0,63.0,86.7,64.6,72.0,1
19951005,75.0,55.0,86.2,64.2,65.0,1
19951006,79.0,50.0,85.7,63.7,64.5,1
19951007,84.0,53.0,85.3,63.3,68.5,1
19951008,85.0,54.0,84.8,62.9,69.5,1
19951009,87.0,54.0,84.3,62.5,70.5,1
19951010,89.0,56.0,83.9,62.0,72.5,1
19951011,94.0,58.0,83.4,61.6,76.0,1
19951012,92.0,70.0,82.9,61.2,81.0,1
19951013,83.0,60.0,82.5,60.8,71.5,1
19951014,85.0,52.0,82.0,60.3,68.5,1
19951015,87.0,52.0,81.6,59.9,69.5,1
19951016,88.0,61.0,81.1,59.5,74.5,1
19951017,89.0,58.0,80.7,59.1,73.5,1
19951018,89.0,57.0,80.2,58.7,73.0,1
19951019,86.0,59.0,79.8,58.3,72.5,1
19951020,86.0,57.0,79.4,57.9,71.5,1
19951021,87.0,55.0,78.9,57.5,71.0,1
19951022,74.0,55.0,78.5,57.1,64.5,1
19951023,66.0,46.0,78.0,56.7,56.0,0
19951024,71.0,42.0,77.6,56.3,56.5,1
19951025,74.0,45.0,77.2,55.9,59.5,1
19951026,81.0,49.0,76.7,55.5,65.0,1
19951027,84.0,56.0,76.3,55.1,70.0,1
19951028,80.0,56.0,75.8,54.7,68.0,1
19951029,81.0,60.0,75.4,54.3,70.5,1
19951030,83.0,56.0,74.9,53.9,69.5,1
19951031,79.0,57.0,74.5,53.5,68.0,1
19951101,74.0,57.0,74.0,53.1,65.5,1
19951102,69.0,52.0,73.6,52.7,60.5,1
19951103,69.0,47.0,73.1,52.3,58.0,1
19951104,71.0,42.0,72.7,51.9,56.5,1
19951105,70.0,38.0,72.2,51.5,54.0,1
19951106,73.0,46.0,71.7,51.1,59.5,1
19951107,74.0,49.0,71.2,50.6,61.5,1
19951108,75.0,47.0,70.8,50.2,61.0,1
19951109,77.0,51.0,70.3,49.8,64.0,1
19951110,74.0,52.0,69.8,49.4,63.0,1
19951111,72.0,46.0,69.3,49.0,59.0,1
19951112,73.0,45.0,68.8,48.6,59.0,1
19951113,79.0,48.0,68.3,48.2,63.5,1
19951114,81.0,51.0,67.8,47.8,66.0,1
19951115,79.0,51.0,67.3,47.4,65.0,1
19951116,77.0,48.0,66.8,47.0,62.5,1
19951117,77.0,49.0,66.3,46.6,63.0,1
19951118,75.0,48.0,65.8,46.2,61.5,1
19951119,74.0,46.0,65.3,45.8,60.0,1
19951120,73.0,46.0,64.9,45.4,59.5,1
19951121,73.0,47.0,64.4,45.0,60.0,1
19951122,73.0,46.0,63.9,44.7,59.5,1
19951123,76.0,46.0,63.4,44.3,61.0,1
19951124,72.0,48.0,62.9,43.9,60.0,1
19951125,74.0,47.0,62.5,43.6,60.5,1
19951126,72.0,54.0,62.0,43.2,63.0,0
19951127,59.0,42.0,61.6,42.9,50.5,1
19951128,60.0,38.0,61.2,42.6,49.0,1
19951129,67.0,40.0,60.7,42.3,53.5,1
19951130,68.0,41.0,60.3,42.0,54.5,1
19951201,67.0,40.0,59.9,41.7,53.5,1
19951202,65.0,41.0,59.6,41.4,53.0,1
19951203,62.0,39.0,59.2,41.2,50.5,1
19951204,64.0,40.0,58.9,40.9,52.0,1
19951205,66.0,41.0,58.5,40.7,53.5,1
19951206,66.0,42.0,58.2,40.5,54.0,1
19951207,68.0,44.0,57.9,40.3,56.0,1
19951208,64.0,41.0,57.6,40.1,52.5,1
19951209,64.0,40.0,57.4,39.9,52.0,1
19951210,64.0,38.0,57.2,39.8,51.0,1
19951211,62.0,42.0,56.9,39.6,52.0,1
19951212,72.0,51.0,56.7,39.5,61.5,0
19951213,67.0,55.0,56.6,39.4,61.0,0
19951214,65.0,46.0,56.4,39.3,55.5,1
19951215,56.0,39.0,56.3,39.2,47.5,1
19951216,59.0,40.0,56.2,39.1,49.5,1
19951217,57.0,40.0,56.1,39.0,48.5,1
19951218,53.0,33.0,56.0,39.0,43.0,1
19951219,53.0,32.0,55.9,39.0,42.5,1
19951220,55.0,36.0,55.9,38.9,45.5,1
19951221,51.0,30.0,55.9,38.9,40.5,1
19951222,49.0,26.0,55.9,38.9,37.5,0
19951223,49.0,32.0,55.9,38.9,40.5,1
19951224,53.0,30.0,55.9,38.9,41.5,1
19951225,55.0,27.0,55.9,39.0,41.0,1
19951226,56.0,29.0,56.0,39.0,42.5,1
19951227,56.0,29.0,56.0,39.0,42.5,1
19951228,59.0,32.0,56.1,39.1,45.5,1
19951229,54.0,34.0,56.2,39.1,44.0,1
19951230,59.0,39.0,56.3,39.2,49.0,1
19951231,74.0,39.0,56.4,39.3,56.5,0
19960101,61.0,47.0,56.5,39.3,54.0,1
19960102,56.0,39.0,56.7,39.4,47.5,1
19960103,53.0,33.0,56.8,39.5,43.0,1
19960104,57.0,32.0,56.9,39.5,44.5,1
19960105,57.0,35.0,57.0,39.6,46.0,1
19960106,60.0,34.0,57.2,39.7,47.0,1
19960107,64.0,35.0,57.3,39.8,49.5,1
19960108,64.0,35.0,57.5,39.9,49.5,1
19960109,62.0,35.0,57.6,39.9,48.5,1
19960110,69.0,43.0,57.7,40.0,56.0,1
19960111,66.0,40.0,57.9,40.1,53.0,1
19960112,68.0,39.0,58.0,40.2,53.5,1
19960113,64.0,39.0,58.2,40.3,51.5,1
19960114,65.0,36.0,58.3,40.3,50.5,1
19960115,67.0,44.0,58.4,40.4,55.5,1
19960116,67.0,40.0,58.6,40.5,53.5,1
19960117,60.0,42.0,58.7,40.6,51.0,1
19960118,47.0,31.0,58.8,40.6,39.0,0
19960119,59.0,34.0,58.9,40.7,46.5,1
19960120,57.0,35.0,59.1,40.8,46.0,1
19960121,62.0,37.0,59.2,40.9,49.5,1
19960122,53.0,36.0,59.3,41.0,44.5,1
19960123,51.0,28.0,59.4,41.0,39.5,0
19960124,56.0,31.0,59.5,41.1,43.5,1
19960125,64.0,37.0,59.6,41.2,50.5,1
19960126,49.0,27.0,59.8,41.3,38.0,0
19960127,60.0,28.0,59.9,41.4,44.0,1
19960128,63.0,45.0,60.0,41.5,54.0,1
19960129,59.0,45.0,60.1,41.6,52.0,1
19960130,59.0,45.0,60.2,41.7,52.0,1
19960131,58.0,42.0,60.3,41.8,50.0,1
19960201,58.0,43.0,60.4,41.9,50.5,1
19960202,61.0,38.0,60.6,42.0,49.5,1
19960203,56.0,41.0,60.7,42.1,48.5,1
19960204,62.0,37.0,60.8,42.2,49.5,1
19960205,66.0,49.0,61.0,42.4,57.5,1
19960206,69.0,45.0,61.1,42.5,57.0,1
19960207,75.0,46.0,61.3,42.6,60.5,1
19960208,76.0,46.0,61.4,42.8,61.0,1
19960209,74.0,48.0,61.6,42.9,61.0,1
19960210,73.0,48.0,61.8,43.1,60.5,1
19960211,74.0,50.0,61.9,43.3,62.0,0
19960212,74.0,51.0,62.1,43.4,62.5,0
19960213,72.0,51.0,62.3,43.6,61.5,1
19960214,75.0,45.0,62.5,43.8,60.0,1
19960215,76.0,45.0,62.7,44.0,60.5,1
19960216,79.0,53.0,63.0,44.2,66.0,0
19960217,81.0,52.0,63.2,44.4,66.5,0
19960218,73.0,54.0,63.4,44.6,63.5,0
19960219,71.0,56.0,63.7,44.8,63.5,1
19960220,65.0,55.0,63.9,45.1,60.0,1
19960221,60.0,54.0,64.2,45.3,57.0,1
19960222,57.0,46.0,64.5,45.5,51.5,1
19960223,56.0,33.0,64.8,45.8,44.5,0
19960224,67.0,32.0,65.0,46.0,49.5,1
19960225,50.0,37.0,65.3,46.2,43.5,0
19960226,44.0,31.0,65.6,46.5,37.5,0
19960227,48.0,26.0,65.9,46.7,37.0,0
19960228,52.0,38.0,66.3,46.9,45.0,0
19960229,56.0,33.0,66.4,47.1,44.5,0
19960301,61.0,37.0,66.6,47.2,49.0,1
19960302,65.0,33.0,66.9,47.4,49.0,1
19960303,64.0,37.0,67.2,47.7,50.5,1
19960304,69.0,53.0,67.5,47.9,61.0,1
19960305,67.0,52.0,67.8,48.2,59.5,1
19960306,64.0,46.0,68.2,48.4,55.0,1
19960307,67.0,44.0,68.5,48.6,55.5,1
19960308,76.0,43.0,68.8,48.9,59.5,1
19960309,74.0,51.0,69.1,49.1,62.5,1
19960310,81.0,48.0,69.5,49.3,64.5,1
19960311,76.0,49.0,69.8,49.5,62.5,1
19960312,70.0,50.0,70.1,49.8,60.0,1
19960313,59.0,48.0,70.4,50.0,53.5,1
19960314,64.0,43.0,70.7,50.2,53.5,1
19960315,71.0,46.0,71.0,50.4,58.5,1
19960316,78.0,51.0,71.3,50.6,64.5,1
19960317,82.0,56.0,71.6,50.8,69.0,1
19960318,77.0,52.0,71.9,51.0,64.5,1
19960319,78.0,48.0,72.1,51.2,63.0,1
19960320,83.0,51.0,72.4,51.4,67.0,1
19960321,86.0,53.0,72.7,51.6,69.5,1
19960322,79.0,61.0,72.9,51.8,70.0,1
19960323,62.0,53.0,73.2,52.0,57.5,1
19960324,69.0,43.0,73.4,52.2,56.0,1
19960325,72.0,47.0,73.7,52.3,59.5,1
19960326,69.0,48.0,73.9,52.5,58.5,1
19960327,75.0,46.0,74.1,52.7,60.5,1
19960328,74.0,49.0,74.4,52.9,61.5,1
19960329,66.0,44.0,74.6,53.1,55.0,1
19960330,76.0,43.0,74.8,53.3,59.5,1
19960331,79.0,46.0,75.0,53.4,62.5,1
19960401,85.0,53.0,75.2,53.6,69.0,1
19960402,75.0,55.0,75.4,53.8,65.0,1
19960403,75.0,47.0,75.6,54.0,61.0,1
19960404,76.0,55.0,75.9,54.2,65.5,1
19960405,77.0,56.0,76.1,54.4,66.5,1
19960406,82.0,47.0,76.3,54.6,64.5,1
19960407,86.0,52.0,76.5,54.8,69.0,1
19960408,92.0,58.0,76.7,55.0,75.0,1
19960409,88.0,61.0,76.9,55.2,74.5,1
19960410,83.0,55.0,77.1,55.4,69.0,1
19960411,79.0,58.0,77.3,55.6,68.5,1
19960412,79.0,58.0,77.5,55.9,68.5,1
19960413,71.0,52.0,77.7,56.1,61.5,1
19960414,72.0,53.0,78.0,56.3,62.5,1
19960415,78.0,48.0,78.2,56.6,63.0,1
19960416,77.0,63.0,78.4,56.8,70.0,1
19960417,76.0,58.0,78.7,57.1,67.0,1
19960418,73.0,59.0,78.9,57.3,66.0,1
19960419,70.0,53.0,79.2,57.6,61.5,1
19960420,71.0,52.0,79.4,57.9,61.5,1
19960421,75.0,44.0,79.7,58.2,59.5,1
19960422,82.0,51.0,80.0,58.4,66.5,1
19960423,89.0,55.0,80.2,58.7,72.0,1
19960424,95.0,61.0,80.5,59.0,78.0,1
19960425,91.0,69.0,80.8,59.3,80.0,1
19960426,97.0,61.0,81.1,59.6,79.0,1
19960427,93.0,70.0,81.4,59.9,81.5,0
19960428,76.0,58.0,81.8,60.2,67.0,1
19960429,79.0,50.0,82.1,60.5,64.5,1
19960430,92.0,54.0,82.4,60.9,73.0,1
19960501,94.0,63.0,82.8,61.2,78.5,1
19960502,97.0,64.0,83.1,61.5,80.5,1
19960503,93.0,67.0,83.5,61.8,80.0,1
19960504,93.0,66.0,83.8,62.2,79.5,1
19960505,95.0,63.0,84.2,62.5,79.0,1
19960506,96.0,63.0,84.6,62.8,79.5,1
19960507,92.0,72.0,84.9,63.1,82.0,1
19960508,92.0,64.0,85.3,63.5,78.0,1
19960509,88.0,65.0,85.7,63.8,76.5,1
19960510,94.0,64.0,86.1,64.1,79.0,1
19960511,99.0,63.0,86.5,64.5,81.0,1
19960512,104.0,67.0,86.9,64.8,85.5,1
19960513,103.0,73.0,87.3,65.1,88.0,0
19960514,98.0,75.0,87.7,65.5,86.5,1
19960515,94.0,73.0,88.1,65.8,83.5,1
19960516,86.0,69.0,88.5,66.1,77.5,1
19960517,91.0,64.0,88.9,66.4,77.5,1
19960518,92.0,73.0,89.3,66.8,82.5,1
19960519,87.0,68.0,89.7,67.1,77.5,1
19960520,87.0,63.0,90.1,67.4,75.0,1
19960521,92.0,65.0,90.5,67.8,78.5,1
19960522,87.0,66.0,90.9,68.1,76.5,1
19960523,81.0,66.0,91.3,68.4,73.5,1
19960524,66.0,51.0,91.7,68.7,58.5,0
19960525,69.0,50.0,92.1,69.1,59.5,0
19960526,76.0,55.0,92.5,69.4,65.5,0
19960527,85.0,59.0,92.8,69.7,72.0,1
19960528,87.0,62.0,93.2,70.0,74.5,1
19960529,89.0,67.0,93.6,70.3,78.0,1
19960530,87.0,65.0,94.0,70.7,76.0,1
19960531,92.0,62.0,94.4,71.0,77.0,1
19960601,96.0,65.0,94.7,71.3,80.5,1
19960602,101.0,69.0,95.1,71.6,85.0,1
19960603,105.0,70.0,95.5,71.9,87.5,1
19960604,109.0,74.0,95.8,72.3,91.5,1
19960605,108.0,77.0,96.2,72.6,92.5,1
19960606,106.0,75.0,96.6,72.9,90.5,1
19960607,107.0,74.0,96.9,73.2,90.5,1
19960608,108.0,76.0,97.2,73.5,92.0,1
19960609,107.0,75.0,97.6,73.9,91.0,1
19960610,108.0,76.0,97.9,74.2,92.0,1
